id,text,tag
003.jpg,to,O
003.jpg,the,O
003.jpg,carrier,O
003.jpg,on,O
003.jpg,"request,",O
003.jpg,the,O
003.jpg,property,O
003.jpg,described,O
003.jpg,"herein,",O
003.jpg,in,O
003.jpg,apparent,O
003.jpg,good,O
003.jpg,"order,",O
003.jpg,except,O
003.jpg,as,O
003.jpg,noted,O
003.jpg,(contents,O
003.jpg,and,O
003.jpg,condition,O
003.jpg,rh,O
003.jpg,oe,O
003.jpg,of,O
003.jpg,packages,O
003.jpg,"unknown),",O
003.jpg,"marked,",O
003.jpg,"consigned,",O
003.jpg,and,O
003.jpg,destined,O
003.jpg,as,O
003.jpg,shown,O
003.jpg,herein,O
003.jpg,4°,O
003.jpg,is,O
003.jpg,Bill,O
003.jpg,of,O
003.jpg,Lading,O
003.jpg,is,O
003.jpg,not,O
003.jpg,subject,O
003.jpg,to,O
003.jpg,any,O
003.jpg,classifications,O
003.jpg,or,O
003.jpg,tariffs,O
003.jpg,except,O
003.jpg,as,O
003.jpg,specifically,O
003.jpg,agreed,O
003.jpg,to,O
003.jpg,in,O
003.jpg,a,O
003.jpg,separate,O
003.jpg,writing,O
003.jpg,by,O
003.jpg,the,O
003.jpg,shipper,O
003.jpg,and,O
003.jpg,the,O
003.jpg,carrier.,O
003.jpg, ,O
003.jpg,  ,O
003.jpg,  ,O
003.jpg,   ,O
003.jpg, ,O
003.jpg, ,O
003.jpg,Ship,O
003.jpg,To,O
003.jpg,RALPHS/,B-CUST_NAME
003.jpg,PARAMOUNT,I-CUST_NAME
003.jpg,DC,I-CUST_NAME
003.jpg,14900,O
003.jpg,GARFIELD,O
003.jpg,AVE,O
003.jpg,"PARAMOUNT,",O
003.jpg,CA,O
003.jpg,90723,O
003.jpg,  ,O
003.jpg,   ,O
003.jpg, ,O
003.jpg, ,O
003.jpg,Ship,O
003.jpg,From,O
003.jpg,Redlands,B-COMPANY_NAME
003.jpg,DC,I-COMPANY_NAME
003.jpg,909-747-3200,O
003.jpg,1901,B-ADDRESS
003.jpg,California,I-ADDRESS
003.jpg,Street,I-ADDRESS
003.jpg,"REDLANDS,",I-ADDRESS
003.jpg,CA,O
003.jpg,92374,O
003.jpg,  ,O
003.jpg,   ,O
003.jpg, ,O
003.jpg, ,O
003.jpg, ,O
003.jpg,    ,O
003.jpg,Bill,O
003.jpg,To,O
003.jpg,Carrier,O
003.jpg,Name:,O
003.jpg,CUSTOMER,O
003.jpg,PICKUP,O
003.jpg, ,O
003.jpg,   ,O
003.jpg,   ,O
003.jpg,RALPHS/,O
003.jpg,PARAMOUNT,O
003.jpg,DC,O
003.jpg,14900,O
003.jpg,GARFIELD,O
003.jpg,AVE,O
003.jpg,"PARAMOUNT,",O
003.jpg,CA,O
003.jpg,90723,O
003.jpg, ,O
003.jpg, ,O
003.jpg,SCAC:,O
003.jpg,BKHL,O
003.jpg,Seal,O
003.jpg,No.:,O
003.jpg,7066027,O
003.jpg,Broker:,O
003.jpg,Trailer,O
003.jpg,Number:,O
003.jpg,533528,O
003.jpg,Ship,O
003.jpg,Condition:,O
003.jpg,Collection,O
003.jpg,Reference:,O
003.jpg,Special,O
003.jpg,Instructions,O
003.jpg,Attach,O
003.jpg,Copy,O
003.jpg,of,O
003.jpg,B/L,O
003.jpg,to,O
003.jpg,Carrier's,O
003.jpg,Original,O
003.jpg,Freigh,O
003.jpg,  ,O
003.jpg,  ,O
003.jpg,   ,O
003.jpg,  ,O
003.jpg, ,O
003.jpg,      ,O
003.jpg,  ,O
003.jpg, ,O
003.jpg,   ,O
003.jpg,  ,O
003.jpg,  ,O
003.jpg,Permanent,O
003.jpg,Post,O
003.jpg,Office,O
003.jpg,gin,O
003.jpg,RECEWER,O
003.jpg,  ,O
003.jpg, ,O
003.jpg,MARS,O
003.jpg,PETCARE,O
003.jpg,US,O
003.jpg,INC,O
003.jpg,Arki,O
003.jpg,2013,O
003.jpg,Ovation,O
003.jpg,Parkway,O
003.jpg,Delivery,O
003.jpg,Date,O
003.jpg,&,O
003.jpg,Time,O
003.jpg,i,O
003.jpg,ID,O
003.jpg,DED,O
003.jpg,A,O
003.jpg, ,O
003.jpg, ,O
003.jpg,"FRANKLIN,",O
003.jpg,TN,O
003.jpg,37067,O
003.jpg,Other,O
003.jpg,  ,O
003.jpg, ,O
003.jpg, ,O
003.jpg, ,O
003.jpg, ,O
003.jpg,Freight,O
003.jpg,Charges:,O
003.jpg,  ,O
003.jpg,  ,O
003.jpg, ,O
003.jpg,Pickup,O
003.jpg,at:,O
003.jpg,Address,O
003.jpg,   ,O
003.jpg,Prepaid,O
003.jpg,  ,O
003.jpg, ,O
003.jpg, ,O
003.jpg, ,O
003.jpg, ,O
003.jpg,   ,O
003.jpg,  ,O
003.jpg,  ,O
003.jpg, ,O
003.jpg,DELIVERIES:,O
003.jpg,Collect,O
003.jpg,Stop,O
003.jpg,No:,O
003.jpg,1,O
003.jpg,RALPHS/,O
003.jpg,PARAMOUNT,O
003.jpg,DC,O
003.jpg,0.49,O
003.jpg,GARFIELD,O
003.jpg,AVE,O
003.jpg,"PARAMOUNT,",O
003.jpg,CA,O
003.jpg,90723,O
003.jpg,MARS,O
003.jpg,ORDER,O
003.jpg,NUMBER,O
003.jpg,#,O
003.jpg,CASES,O
003.jpg,WEIGHT,O
003.jpg,5603163692,O
003.jpg,1741,O
003.jpg,31938,O
003.jpg,Ibs,O
003.jpg,560316360200,O
003.jpg,ieee,O
003.jpg,Stop,O
003.jpg,1,O
003.jpg,Total,O
003.jpg,1741,O
003.jpg,31938,O
003.jpg,Ibs,O
003.jpg,bs,O
003.jpg,(Gross),O
003.jpg,TO,O
003.jpg, ,O
003.jpg, ,O
003.jpg, ,O
003.jpg, ,O
003.jpg,Notice:,O
003.jpg,If,O
003.jpg,this,O
003.jpg,shipment,O
003.jpg,is,O
003.jpg,arranged,O
003.jpg,through,O
003.jpg,a,O
003.jpg,"broker,",O
003.jpg,the,O
003.jpg,carrier,O
003.jpg,agrees,O
003.jpg,that,O
003.jpg,it,O
003.jpg,will,O
003.jpg,look,O
003.jpg,solely,O
003.jpg,to,O
003.jpg,the,O
003.jpg,broker,O
003.jpg,for,O
003.jpg,payment,O
003.jpg,of,O
003.jpg,its,O
003.jpg,charges,O
003.jpg,and,O
003.jpg,waives,O
003.jpg,any,O
003.jpg,right,O
003.jpg,to,O
003.jpg,recover,O
003.jpg,payment,O
003.jpg,of,O
003.jpg,its,O
003.jpg,charges,O
003.jpg,from,O
003.jpg,any,O
003.jpg,party,O
003.jpg,except,O
003.jpg,the,O
003.jpg,broker.,O
003.jpg, ,O
003.jpg,   ,O
003.jpg, ,O
003.jpg, ,O
003.jpg, ,O
003.jpg,  ,O
003.jpg, ,O
003.jpg,/,O
003.jpg, ,O
003.jpg, ,O
003.jpg,  ,O
003.jpg,  ,O
003.jpg,  ,O
003.jpg,Po,O
003.jpg,>,O
003.jpg,—,O
003.jpg, ,O
003.jpg, ,O
003.jpg,RA,O
003.jpg,LPHS,O
003.jpg,RECEIVING,O
003.jpg,VERIFICATION,O
003.jpg, ,O
003.jpg, ,O
003.jpg,   ,O
003.jpg,  ,O
003.jpg,S,O
003.jpg,Fs,O
003.jpg,oO,O
003.jpg,bo,O
003.jpg,2,O
003.jpg,He,O
003.jpg,lead,O
003.jpg,=,O
003.jpg,S,O
003.jpg,s,O
003.jpg,bean,O
003.jpg,disp,O
003.jpg,Hetween,O
003.jpg,the,O
003.jpg,carrier,O
003.jpg,and,O
003.jpg,"IVED,",O
003.jpg,subject,O
003.jpg,to,O
003.jpg,individually,O
003.jpg,rates,O
003.jpg,te,O
003.jpg,care,O
003.jpg,fe,O
003.jpg,"oplicable,",O
003.jpg,otherwise,O
003.jpg,to,O
003.jpg,the,O
003.jpg,"rates,",O
003.jpg,classifications,O
003.jpg,and,O
003.jpg,rules,O
003.jpg,tharne,O
003.jpg,"oper,",O
003.jpg,if,O
003.jpg,app!,O
003.jpg,‘and,O
003.jpg,to,O
003.jpg,all,O
003.jpg,applicable,O
003.jpg,state,O
003.jpg,and,O
003.jpg,federal,O
003.jpg,regulations,O
003.jpg,    ,O
003.jpg,  ,O
003.jpg,  ,O
003.jpg, ,O
003.jpg, ,O
003.jpg, ,O
003.jpg,"yper,",O
003.jpg,onr,O
003.jpg,SHIPPER,O
003.jpg,SIGNATURE/DAT,O
003.jpg,Trailer,O
003.jpg,Loaded:,O
003.jpg,tnat,O
003.jpg,me,O
003.jpg,above,O
003.jpg,named,O
003.jpg,materiais,O
003.jpg,are,O
003.jpg,properly,O
003.jpg,Shipper,O
003.jpg,By,O
003.jpg,Shipper,O
003.jpg,iit,O
003.jpg,mae,O
003.jpg,[),O
003.jpg,Shippe,O
003.jpg,By,O
003.jpg,Driveripailets,O
003.jpg,said,O
003.jpg,to,O
003.jpg,er,O
003.jpg,condition,O
003.jpg,ee,O
003.jpg,os,O
003.jpg,5,O
003.jpg,contain,O
003.jpg,of,O
003.jpg,8y,O
003.jpg,Driver,O
003.jpg,(7),O
003.jpg,By,O
003.jpg,DriveriPieces,O
003.jpg, ,O
003.jpg,  ,O
003.jpg,Scanned,O
003.jpg,with,O
003.jpg,CamScanner,O
019.jpg,   ,O
019.jpg,  ,O
019.jpg,  ,O
019.jpg,  ,O
019.jpg, ,O
019.jpg,SOUTHWIND,B-COMPANY_NAME
019.jpg,CARPET/HARD,I-COMPANY_NAME
019.jpg,SURFACE,I-COMPANY_NAME
019.jpg,P.O.,O
019.jpg,BOX,O
019.jpg,3577,O
019.jpg,"DALTON,",O
019.jpg,GA,O
019.jpg,CO?,O
019.jpg,30719-0577,O
019.jpg,DATE:,O
019.jpg,B/L#:,B-INVOICE_NO
019.jpg,650753,I-INVOICE_NO
019.jpg,CUST:,O
019.jpg,2553,O
019.jpg,COLLECT,O
019.jpg,PAGE:,O
019.jpg,  ,O
019.jpg,no,O
019.jpg, ,O
019.jpg, ,O
019.jpg,F,B-CUST_NAME
019.jpg,&,I-CUST_NAME
019.jpg,D,I-CUST_NAME
019.jpg,CARPETS,I-CUST_NAME
019.jpg,INC,I-CUST_NAME
019.jpg,2260,B-ADDRESS
019.jpg,SHASTA,I-ADDRESS
019.jpg,WAY,I-ADDRESS
019.jpg, ,O
019.jpg,    ,O
019.jpg,  ,O
019.jpg, ,O
019.jpg, ,O
019.jpg, ,O
019.jpg,Subject,O
019.jpg,to,O
019.jpg,Section,O
019.jpg,7,O
019.jpg,of,O
019.jpg,conditions,O
019.jpg,of,O
019.jpg,applicable,O
019.jpg,bill,O
019.jpg,of,O
019.jpg,lading.,O
019.jpg,if,O
019.jpg,this,O
019.jpg,shipment,O
019.jpg,is,O
019.jpg,to,O
019.jpg,be,O
019.jpg,to,O
019.jpg,the,O
019.jpg,consignee,O
019.jpg,recourse,O
019.jpg,on,O
019.jpg,the,O
019.jpg,"consignor,",O
019.jpg,the,O
019.jpg,consignor,O
019.jpg,shail,O
019.jpg,sign,O
019.jpg,the,O
019.jpg,failowing,O
019.jpg,"statement,",O
019.jpg,The,O
019.jpg,carrier,O
019.jpg,shall,O
019.jpg,not,O
019.jpg,make,O
019.jpg,delivery,O
019.jpg,of,O
019.jpg,of,O
019.jpg,freight,O
019.jpg,F,O
019.jpg,&,O
019.jpg,D,O
019.jpg,CARPETS,O
019.jpg,INC,O
019.jpg,2260,O
019.jpg,SHASTA,O
019.jpg,WAY,O
019.jpg,   ,O
019.jpg, ,O
019.jpg, ,O
019.jpg,   ,O
019.jpg, ,O
019.jpg, ,O
019.jpg, ,O
019.jpg, ,O
019.jpg,  ,O
019.jpg, ,O
019.jpg,  ,O
019.jpg, ,O
019.jpg,  ,O
019.jpg, ,O
019.jpg,    ,O
019.jpg, ,O
019.jpg,and,O
019.jpg,  ,O
019.jpg,  ,O
019.jpg,OR,O
019.jpg,97601,O
019.jpg,KLAMATH,O
019.jpg,FALLS,O
019.jpg,OR,O
019.jpg,97601,O
019.jpg, ,O
019.jpg,KLAMATH,O
019.jpg,FALLS,O
019.jpg,   ,O
019.jpg,(Sienature,O
019.jpg,of,O
019.jpg,Consignor),O
019.jpg, ,O
019.jpg, ,O
019.jpg, ,O
019.jpg,PCD,O
019.jpg,C/O,O
019.jpg,NG,O
019.jpg,DIST,O
019.jpg,TRAILER,O
019.jpg,#:,O
019.jpg,1913,O
019.jpg,TRAFFIC,O
019.jpg,MANAGER,O
019.jpg,ORDER,O
019.jpg,STYLE,O
019.jpg,COLOR,O
019.jpg,NUMBER,O
019.jpg,LINE,O
019.jpg,RL#/PLT#,O
019.jpg,CODE,O
019.jpg,CODE,O
019.jpg,-DYE,O
019.jpg,LOT#-,O
019.jpg,WIDTH,O
019.jpg,LENGTH,O
019.jpg,UNIT,O
019.jpg,WEIGHT,O
019.jpg, ,O
019.jpg,P.O.#,O
019.jpg,123119,O
019.jpg,_,O
019.jpg,1722824,O
019.jpg,1,O
019.jpg,70797831,O
019.jpg,Li35,O
019.jpg,3506,O
019.jpg,12103,O
019.jpg,12,O
019.jpg,26.07,O
019.jpg,LAUREL,O
019.jpg,FALLS-FRESH,O
019.jpg,TAUPE,O
019.jpg,SIDEMARK:,O
019.jpg,TRISH-PERSONAL,O
019.jpg,USE,O
019.jpg, ,O
019.jpg,UNITS,O
019.jpg,WEIGHT,O
019.jpg,SQ,O
019.jpg,YARDS,O
019.jpg,1,O
019.jpg,155.05,O
019.jpg,35.44,O
019.jpg,**,O
019.jpg,DRIVERS,O
019.jpg,COPY,O
019.jpg,**,O
019.jpg,    ,O
019.jpg,  ,O
019.jpg,SHIPPER,O
019.jpg,AGENT/CONSIGNEE,O
019.jpg,DATE,O
019.jpg,"Received,",O
019.jpg,subject,O
019.jpg,to,O
019.jpg,the,O
019.jpg,classificallons,O
019.jpg,and,O
019.jpg,filed,O
019.jpg,tariffs,O
019.jpg,in,O
019.jpg,effect,O
019.jpg,on,O
019.jpg,the,O
019.jpg,dale,O
019.jpg,of,O
019.jpg,he,O
019.jpg,issue,O
019.jpg,of,O
019.jpg,the,O
019.jpg,Bill,O
019.jpg,of,O
019.jpg,"Lading,",O
019.jpg,the,O
019.jpg,property,O
019.jpg,described,O
019.jpg,in,O
019.jpg,apparent,O
019.jpg,good,O
019.jpg,"order,",O
019.jpg,except,O
019.jpg,as,O
019.jpg,noted,O
019.jpg,{contents,O
019.jpg,and,O
019.jpg,condition,O
019.jpg,of,O
019.jpg,contents,O
019.jpg,of,O
019.jpg,package,O
019.jpg,"unknown),",O
019.jpg,"marked,",O
019.jpg,"consigned,",O
019.jpg,and,O
019.jpg,destined,O
019.jpg,as,O
019.jpg,"Indicated,",O
019.jpg,which,O
019.jpg,said,O
019.jpg,carter,O
019.jpg,(the,O
019.jpg,word,O
019.jpg,carrier,O
019.jpg,being,O
019.jpg,understood,O
019.jpg,throughout,O
019.jpg,this,O
019.jpg,contract,O
019.jpg,as,O
019.jpg,meaning,O
019.jpg,any,O
019.jpg,person,O
019.jpg,or,O
019.jpg,corporation,O
019.jpg,in,O
019.jpg,possession,O
019.jpg,of,O
019.jpg,the,O
019.jpg,Property,O
019.jpg,under,O
019.jpg,the,O
019.jpg,contract),O
019.jpg,agrees,O
019.jpg,to,O
019.jpg,carry,O
019.jpg,te,O
019.jpg,its,O
019.jpg,usuat,O
019.jpg,place,O
019.jpg,of,O
019.jpg,delivery,O
019.jpg,at,O
019.jpg,said,O
019.jpg,"destination,",O
019.jpg,i,O
019.jpg,on,O
019.jpg,its,O
019.jpg,"route,",O
019.jpg,otherwise,O
019.jpg,to,O
019.jpg,detiver,O
019.jpg,to,O
019.jpg,another,O
019.jpg,carrier,O
019.jpg,on,O
019.jpg,the,O
019.jpg,route,O
019.jpg,to,O
019.jpg,said,O
019.jpg,"destination,",O
019.jpg,mutually,O
019.jpg,agreed,O
019.jpg,",",O
019.jpg,a5,O
019.jpg,to,O
019.jpg,each,O
019.jpg,of,O
019.jpg,all,O
019.jpg,or,O
019.jpg,any,O
019.jpg,of,O
019.jpg,said,O
019.jpg,property,O
019.jpg,over,O
019.jpg,ali,O
019.jpg,or,O
019.jpg,any,O
019.jpg,portion,O
019.jpg,of,O
019.jpg,said,O
019.jpg,route,O
019.jpg,te,O
019.jpg,"destinatlon,",O
019.jpg,and,O
019.jpg,as,O
019.jpg,to,O
019.jpg,each,O
019.jpg,party,O
019.jpg,at,O
019.jpg,any,O
019.jpg,time,O
019.jpg,imerested,O
019.jpg,in,O
019.jpg,aif,O
019.jpg,or,O
019.jpg,any,O
019.jpg,of,O
019.jpg,Said,O
019.jpg,"property,",O
019.jpg,that,O
019.jpg,every,O
019.jpg,service,O
019.jpg,to,O
019.jpg,be,O
019.jpg,performed,O
019.jpg,over,O
019.jpg,all,O
019.jpg,or,O
019.jpg,any,O
019.jpg,portion,O
019.jpg,shail,O
019.jpg,be,O
019.jpg,subject,O
019.jpg,to,O
019.jpg,all,O
019.jpg,the,O
019.jpg,terms,O
019.jpg,and,O
019.jpg,conditlons,O
019.jpg,of,O
019.jpg,the,O
019.jpg,Uniform,O
019.jpg,Domestic,O
019.jpg,Staight,O
019.jpg,Bill,O
019.jpg,of,O
019.jpg,Lading,O
019.jpg,set,O
019.jpg,forth,O
019.jpg,(1),O
019.jpg,in,O
019.jpg,Uniform,O
019.jpg,Freight,O
019.jpg,Classification,O
019.jpg,in,O
019.jpg,effect,O
019.jpg,of,O
019.jpg,the,O
019.jpg,date,O
019.jpg,"hereof,",O
019.jpg,if,O
019.jpg,this,O
019.jpg,is,O
019.jpg,a,O
019.jpg,taif,O
019.jpg,or,O
019.jpg,rail-,O
019.jpg,water,O
019.jpg,shipment,O
019.jpg,or,O
019.jpg,(2),O
019.jpg,in,O
019.jpg,the,O
019.jpg,applicable,O
019.jpg,motor,O
019.jpg,cartier,O
019.jpg,classification,O
019.jpg,or,O
019.jpg,tariff,O
019.jpg,#,O
019.jpg,this,O
019.jpg,motor,O
019.jpg,carter,O
019.jpg,shipment.,O
019.jpg,Shipper,O
019.jpg,hereby,O
019.jpg,certifies,O
019.jpg,that,O
019.jpg,he,O
019.jpg,is,O
019.jpg,with,O
019.jpg,all,O
019.jpg,the,O
019.jpg,terms,O
019.jpg,and,O
019.jpg,of,O
019.jpg,Ihe,O
019.jpg,said,O
019.jpg,bill,O
019.jpg,of,O
019.jpg,"lading,",O
019.jpg,Including,O
019.jpg,those,O
019.jpg,on,O
019.jpg,the,O
019.jpg,back,O
019.jpg,"thereof,",O
019.jpg,set,O
019.jpg,forth,O
019.jpg,in,O
019.jpg,the,O
019.jpg,Classification,O
019.jpg,or,O
019.jpg,tariff,O
019.jpg,which,O
019.jpg,govems,O
019.jpg,the,O
019.jpg,transportation,O
019.jpg,of,O
019.jpg,this,O
019.jpg,"shipment,",O
019.jpg,and,O
019.jpg,the,O
019.jpg,said,O
019.jpg,terms,O
019.jpg,and,O
019.jpg,conditions,O
019.jpg,are,O
019.jpg,hereby,O
019.jpg,agreed,O
019.jpg,to,O
019.jpg,by,O
019.jpg,the,O
019.jpg,shipper,O
019.jpg,and,O
019.jpg,accepted,O
019.jpg,for,O
019.jpg,himseif,O
019.jpg,and,O
019.jpg,his,O
019.jpg,"assigns,",O
019.jpg,*,O
019.jpg,Ifthe,O
019.jpg,shipment,O
019.jpg,moves,O
019.jpg,between,O
019.jpg,two,O
019.jpg,ports,O
019.jpg,by,O
019.jpg,a,O
019.jpg,carrier,O
019.jpg,by,O
019.jpg,"water,",O
019.jpg,the,O
019.jpg,law,O
019.jpg,requires,O
019.jpg,that,O
019.jpg,the,O
019.jpg,bill,O
019.jpg,of,O
019.jpg,lading,O
019.jpg,shalf,O
019.jpg,state,O
019.jpg,whether,O
019.jpg,it,O
019.jpg,is,O
019.jpg,“carier’s,O
019.jpg,or,O
019.jpg,shippes's,O
019.jpg,weight.”,O
019.jpg,Note,O
019.jpg,~,O
019.jpg,Where,O
019.jpg,the,O
019.jpg,rate,O
019.jpg,is,O
019.jpg,dependent,O
019.jpg,on,O
019.jpg,"vatue,",O
019.jpg,shippers,O
019.jpg,are,O
019.jpg,required,O
019.jpg,to,O
019.jpg,state,O
019.jpg,specifically,O
019.jpg,in,O
019.jpg,"writing,",O
019.jpg,the,O
019.jpg,agreed,O
019.jpg,or,O
019.jpg,declared,O
019.jpg,value,O
019.jpg,of,O
019.jpg,the,O
019.jpg,property,O
019.jpg,is,O
019.jpg,hereby,O
019.jpg,stated,O
019.jpg,by,O
019.jpg,the,O
019.jpg,shipper,O
019.jpg,to,O
019.jpg,be,O
019.jpg,not,O
019.jpg,exceeding,O
019.jpg,125,O
019.jpg,owt.,O
019.jpg,This,O
019.jpg,is,O
019.jpg,to,O
019.jpg,certify,O
019.jpg,that,O
019.jpg,the,O
019.jpg,aboye,O
019.jpg,articles,O
019.jpg,are,O
019.jpg,properly,O
019.jpg,described,O
019.jpg,by,O
019.jpg,name,O
019.jpg,and,O
019.jpg,are,O
019.jpg,packed,O
019.jpg,and,O
019.jpg,marked,O
019.jpg,and,O
019.jpg,are,O
019.jpg,in,O
019.jpg,proper,O
019.jpg,condition,O
019.jpg,for,O
019.jpg,transportation,O
019.jpg,according,O
019.jpg,to,O
019.jpg,the,O
019.jpg,regulations,O
019.jpg,prescribed,O
019.jpg,by,O
019.jpg,the,O
019.jpg,interstate,O
019.jpg,Commerce,O
019.jpg,Commission.,O
014.jpg,7,O
014.jpg,as,O
014.jpg,ams,O
014.jpg,O,O
014.jpg,PRO#:,O
014.jpg,1400886,O
014.jpg,TRLR#:,O
014.jpg,Mannington,B-COMPANY_NAME
014.jpg,Mills,I-COMPANY_NAME
014.jpg,inc.,I-COMPANY_NAME
014.jpg,DATE:,B-DATE
014.jpg,12/27/2019,I-DATE
014.jpg,100,B-ADDRESS
014.jpg,Marine,I-ADDRESS
014.jpg,Dr,I-ADDRESS
014.jpg,CALHOUN,O
014.jpg,GA,O
014.jpg,30701,O
014.jpg,TIME:,O
014.jpg,16:57:59,O
014.jpg,‘,O
014.jpg,Subject,O
014.jpg,to,O
014.jpg,Section,O
014.jpg,7,O
014.jpg,of,O
014.jpg,conditions,O
014.jpg,of,O
014.jpg,bill,O
014.jpg,of,O
014.jpg,"lading,",O
014.jpg,SHIP,O
014.jpg,TO:,O
014.jpg,if,O
014.jpg,this,O
014.jpg,shipment,O
014.jpg,is,O
014.jpg,1,O
014.jpg,be,O
014.jpg,detivered,O
014.jpg,to,O
014.jpg,the,O
014.jpg,consignee,O
014.jpg,without,O
014.jpg,  ,O
014.jpg,SOLD,O
014.jpg,TO:,O
014.jpg,  ,O
014.jpg, ,O
014.jpg,  ,O
014.jpg, ,O
014.jpg,       ,O
014.jpg,J/K,B-CUST_NAME
014.jpg,CARPET,I-CUST_NAME
014.jpg,CENTER,I-CUST_NAME
014.jpg,CARPET,O
014.jpg,CENTER,O
014.jpg,resource,O
014.jpg,on,O
014.jpg,the,O
014.jpg,"Consignor,",O
014.jpg,the,O
014.jpg,"consignor,",O
014.jpg,sign,O
014.jpg,the,O
014.jpg,staiement.,O
014.jpg,The,O
014.jpg,carrier,O
014.jpg,shall,O
014.jpg,not,O
014.jpg,make,O
014.jpg,detivery,O
014.jpg,of,O
014.jpg,985,O
014.jpg,BROADWAY,O
014.jpg,ST,O
014.jpg,NE,O
014.jpg,985,O
014.jpg,BROADWAY,O
014.jpg,ST,O
014.jpg,NE,O
014.jpg,this,O
014.jpg,shipment,O
014.jpg,without,O
014.jpg,payment,O
014.jpg,of,O
014.jpg,freight,O
014.jpg,and,O
014.jpg,all,O
014.jpg,other,O
014.jpg,fewful,O
014.jpg,charges.,O
014.jpg,        ,O
014.jpg,SALEM,O
014.jpg,OR,O
014.jpg,97301-0000,O
014.jpg,USA,O
014.jpg,INCOTERMS:,O
014.jpg,Free,O
014.jpg,Carrier,O
014.jpg,plant,O
014.jpg,CONTACT:,O
014.jpg,travis,O
014.jpg,woods,O
014.jpg,503-363-6033,O
014.jpg,(Signature,O
014.jpg,of,O
014.jpg,Consignor),O
014.jpg,TRAFFIC,O
014.jpg,MANAGER,O
014.jpg,SALEM,O
014.jpg,OR,O
014.jpg,97301-0000,O
014.jpg,USA,O
014.jpg,  ,O
014.jpg,   ,O
014.jpg,  ,O
014.jpg,  ,O
014.jpg,     ,O
014.jpg,   ,O
014.jpg,CARRIER:,O
014.jpg,CPUI,O
014.jpg,CPU,O
014.jpg,IN,O
014.jpg,CARE,O
014.jpg,OF,O
014.jpg,FINAL,O
014.jpg,MILE,O
014.jpg,CARRIER:,O
014.jpg,N,O
014.jpg,GA,O
014.jpg,DISTRIBUTION,O
014.jpg,  ,O
014.jpg,    ,O
014.jpg, ,O
014.jpg, ,O
014.jpg, ,O
014.jpg, ,O
014.jpg, ,O
014.jpg,  ,O
014.jpg,    ,O
014.jpg,  ,O
014.jpg,STYLE,O
014.jpg,WIDTH,O
014.jpg,COLOR,O
014.jpg,BACK,O
014.jpg,QLTY,O
014.jpg,BATCH,O
014.jpg,MATERIAL,O
014.jpg,DYELOT,O
014.jpg,HANDLING,O
014.jpg,UNIT,O
014.jpg,CUST,O
014.jpg,MAT,O
014.jpg,NO,O
014.jpg,STYLE,O
014.jpg,DESCRIPTION,O
014.jpg,NMFC,O
014.jpg,CLASS,O
014.jpg,ORDER,O
014.jpg,#,O
014.jpg,POF,O
014.jpg,PALLET,O
014.jpg, ,O
014.jpg,  ,O
014.jpg, ,O
014.jpg, ,O
014.jpg,  ,O
014.jpg, ,O
014.jpg, ,O
014.jpg,PS,O
014.jpg,429.795,O
014.jpg,TINA,O
014.jpg,4GAL,O
014.jpg,N/A,O
014.jpg,VA,O
014.jpg,|,O
014.jpg,5634704,O
014.jpg,1015906817,O
014.jpg,INFINITY,O
014.jpg,ADHESIVE,O
014.jpg,35480,O
014.jpg,65,O
014.jpg,4030579,O
014.jpg,JC1216,O
014.jpg,TOTALS.....:,O
014.jpg,70,O
014.jpg,LBS,O
014.jpg,2,O
014.jpg,EA,O
014.jpg,Material,O
014.jpg,Warnings/Labels,O
014.jpg,DOT:,O
014.jpg,Unregulated:,O
014.jpg,Nonflammable,O
014.jpg,Keep,O
014.jpg,from,O
014.jpg,freezing,O
014.jpg,RUF2T,O
014.jpg,2424,O
014.jpg,1506,O
014.jpg,SE,O
014.jpg,1,O
014.jpg,14519,O
014.jpg,431039,O
014.jpg,14519,O
014.jpg,1015906818,O
014.jpg,RUFFIAN,O
014.jpg,II,O
014.jpg,70670,O
014.jpg,70,O
014.jpg,4030579,O
014.jpg,JCi216,O
014.jpg,9368,O
014.jpg,10,O
014.jpg,TOTALS.....:,O
014.jpg,275.8,O
014.jpg,LBS,O
014.jpg,37.32,O
014.jpg,YD2,O
014.jpg,335.88,O
014.jpg,FT2,O
014.jpg, ,O
014.jpg, ,O
014.jpg, ,O
014.jpg,NOTE:,O
014.jpg,THE,O
014.jpg,GATE,O
014.jpg,"YOUTH,",O
014.jpg,DALKE,O
014.jpg,CONSTRUCTION,O
014.jpg, ,O
014.jpg,LINE,O
014.jpg,ITEMS,O
014.jpg,TOTAL,O
014.jpg,LBS,O
014.jpg,TOTAL,O
014.jpg,YD2,O
014.jpg,TOTAL,O
014.jpg,FT2,O
014.jpg,1,O
014.jpg,429.8,O
014.jpg,37.32,O
014.jpg,335.88,O
014.jpg,Pallet,O
014.jpg,37.32,O
014.jpg,Roll,O
014.jpg,0,O
014.jpg,Sundry,O
014.jpg,70,O
014.jpg,classified.,O
014.jpg,described.,O
014.jpg,"packaged,",O
014.jpg,marked,O
014.jpg,and,O
014.jpg,labeled,O
014.jpg,and,O
014.jpg,are,O
014.jpg,in,O
014.jpg,proper,O
014.jpg,condition,O
014.jpg,for,O
014.jpg,"transportation,",O
014.jpg,according,O
014.jpg,to,O
014.jpg,the,O
